RedIzo;Nazev;Ico;AdresaRUIAN;TypZrizovatele;ZrizovatelIco;ZrizovatelNazev;SkolaIzo;SkolaNazev;DruhSkoly;SkolaAdresa;EditorIco;EditorNazev;t1;t2;t3;t4;t5;t6;t7;t8;t9;Stupen
600127559;Základní škola a Mateøská škola, Hevlín, pøíspìvková organizace;75023415;10721291;2;292761;Obec Hevlín;102855552;Základní škola;B00;10721291;292761;Obec Hevlín;X;X;X;X;X;X;X;X;X;3
600127559;Základní škola a Mateøská škola, Hevlín, pøíspìvková organizace;75023415;10721291;2;292761;Obec Hevlín;107615134;Mateøská škola;A00;10722629;292761;Obec Hevlín;;;;;;;;;;
600127222;Základní škola a mateøská škola, Hluboké Mašùvky, pøíspìvková organizace;71008756;10725199;2;292770;Obec Hluboké Mašùvky;107614162;Mateøská škola;A00;10725199;292770;Obec Hluboké Mašùvky;;;;;;;;;;
600127222;Základní škola a mateøská škola, Hluboké Mašùvky, pøíspìvková organizace;71008756;10725199;2;292770;Obec Hluboké Mašùvky;102843813;Základní škola;B00;10725199;292770;Obec Hluboké Mašùvky;X;;;;;;;;;1
600127249;Základní škola a Mateøská škola, Horní Dunajovice, okres Znojmo, pøíspìvková organizace;71005234;10738398;2;292818;Obec Horní Dunajovice;107614944;Mateøská škola;A00;10738398;292818;Obec Horní Dunajovice;;;;;;;;;;
600127249;Základní škola a Mateøská škola, Horní Dunajovice, okres Znojmo, pøíspìvková organizace;71005234;10738398;2;292818;Obec Horní Dunajovice;102843830;Základní škola;B00;10738398;292818;Obec Horní Dunajovice;X;;X;;;;;;;1
600127257;Základní škola a mateøská škola, Hostim, okres Znojmo, pøíspìvková organizace;75021625;10746790;2;292842;Obec Hostim;107614197;Mateøská škola;A00;10746790;292842;Obec Hostim;;;;;;;;;;
600127257;Základní škola a mateøská škola, Hostim, okres Znojmo, pøíspìvková organizace;75021625;10746790;2;292842;Obec Hostim;102843848;Základní škola;B00;10746790;292842;Obec Hostim;;X;;;X;;;;;1
600127401;Základní škola a Mateøská škola, Hrabìtice, pøíspìvková organizace;70990336;10750525;2;600385;Obec Hrabìtice;102855188;Základní škola;B00;10750525;600385;Obec Hrabìtice;;X;X;X;;;;;;1
600127401;Základní škola a Mateøská škola, Hrabìtice, pøíspìvková organizace;70990336;10750525;2;600385;Obec Hrabìtice;107614201;Mateøská škola;A00;10750037;600385;Obec Hrabìtice;;;;;;;;;;
600127419;Základní škola a Mateøská škola, Hrádek, okres Znojmo, pøíspìvková organizace;70989648;10752340;2;292869;Obec Hrádek;107614227;Mateøská škola;A00;10753834;292869;Obec Hrádek;;;;;;;;;;
600127419;Základní škola a Mateøská škola, Hrádek, okres Znojmo, pøíspìvková organizace;70989648;10752340;2;292869;Obec Hrádek;102855196;Základní škola;B00;10752340;292869;Obec Hrádek;X;X;X;X;X;;;;;1
600125572;Základní škola a Mateøská škola, Hrušky, okres Vyškov, pøíspìvková organizace;70994188;468711;2;372102;Obec Hrušky;107613379;Mateøská škola;A00;470520;372102;Obec Hrušky;;;;;;;;;;
600125572;Základní škola a Mateøská škola, Hrušky, okres Vyškov, pøíspìvková organizace;70994188;468711;2;372102;Obec Hrušky;102807027;Základní škola;B00;468711;372102;Obec Hrušky;X;X;;X;;;;;;1
600110729;Základní škola a mateøská škola, Ivanèice - Nìmèice, okres Brno - venkov;70852022;23946733;2;281859;Mìsto Ivanèice;150008562;Mateøská škola;A00;23949791;281859;Mìsto Ivanèice;;;;;;;;;;
600110729;Základní škola a mateøská škola, Ivanèice - Nìmèice, okres Brno - venkov;70852022;23946733;2;281859;Mìsto Ivanèice;102179786;Základní škola;B00;23946733;281859;Mìsto Ivanèice;X;X;X;X;X;;;;;1
600110800;Základní škola a mateøská škola, Ivanèice - Øeznovice, okres Brno-venkov;65265530;23994541;2;281859;Mìsto Ivanèice;102179298;Základní škola;B00;23994541;281859;Mìsto Ivanèice;X;X;X;X;X;;;;;1
600110800;Základní škola a mateøská škola, Ivanèice - Øeznovice, okres Brno-venkov;65265530;23994541;2;281859;Mìsto Ivanèice;107603331;Mateøská škola;A00;23994541;281859;Mìsto Ivanèice;;;;;;;;;;
600127575;Základní škola a Mateøská škola, Jaroslavice, okres Znojmo, pøíspìvková organizace;70993866;10772715;2;292915;Obec Jaroslavice;107614243;Mateøská škola;A00;10772812;292915;Obec Jaroslavice;;;;;;;;;;
600127575;Základní škola a Mateøská škola, Jaroslavice, okres Znojmo, pøíspìvková organizace;70993866;10772715;2;292915;Obec Jaroslavice;102855625;Základní škola;B00;10772715;292915;Obec Jaroslavice;X;X;X;X;X;X;X;X;X;3
600115721;Základní škola a mateøská škola, Javorník, okres Hodonín, pøíspìvková organizace;71003495;13418475;2;488488;Obec Javorník;107607344;Mateøská škola;A00;13418475;488488;Obec Javorník;;;;;;;;;;
600115721;Základní škola a mateøská škola, Javorník, okres Hodonín, pøíspìvková organizace;71003495;13418475;2;488488;Obec Javorník;102379912;Základní škola;B00;13418475;488488;Obec Javorník;X;X;;;X;;;;;1
600127583;Základní škola a Mateøská škola, Jevišovice, pøíspìvková organizace;70989605;10780114;2;292923;Mìsto Jevišovice;107615177;Mateøská škola;A00;10782362;292923;Mìsto Jevišovice;;;;;;;;;;
600127583;Základní škola a Mateøská škola, Jevišovice, pøíspìvková organizace;70989605;10780114;2;292923;Mìsto Jevišovice;102855650;Základní škola;B00;10780114;292923;Mìsto Jevišovice;X;X;X;X;X;X;X;X;X;3
600127834;Základní škola a Mateøská škola, Jezeøany-Maršovice, okres Znojmo, pøíspìvková organizace;75021781;11022132;2;292931;Obec Jezeøany-Maršovice;107614987;Mateøská škola;A00;11022124;292931;Obec Jezeøany-Maršovice;;;;;;;;;;
600127834;Základní škola a Mateøská škola, Jezeøany-Maršovice, okres Znojmo, pøíspìvková organizace;75021781;11022132;2;292931;Obec Jezeøany-Maršovice;108012026;Základní škola;B00;11022132;292931;Obec Jezeøany-Maršovice;X;X;X;X;;;;;;1
600115526;Základní škola a mateøská škola, Jeov, pøíspìvková organizace;70998086;13419889;2;284955;Obec Jeov;107607557;Mateøská škola;A00;13420259;284955;Obec Jeov;;;;;;;;;;
600115526;Základní škola a mateøská škola, Jeov, pøíspìvková organizace;70998086;13419889;2;284955;Obec Jeov;102391386;Základní škola;B00;13419889;284955;Obec Jeov;X;X;X;X;X;X;X;X;X;3
600127486;Základní škola a mateøská škola, Kravsko, pøíspìvková organizace;70999708;10790225;2;292982;Obec Kravsko;102855412;Základní škola;B00;10790225;292982;Obec Kravsko;X;X;X;X;X;X;X;X;X;3
600127486;Základní škola a mateøská škola, Kravsko, pøíspìvková organizace;70999708;10790225;2;292982;Obec Kravsko;107614286;Mateøská škola;A00;10790535;292982;Obec Kravsko;;;;;;;;;;
600110737;Základní škola a mateøská škola, Lelekovice, okres Brno-venkov, pøíspìvková organizace;75021871;13191217;2;281999;Obec Lelekovice;107603152;Mateøská škola;A00;13190334;281999;Obec Lelekovice;;;;;;;;;;
600110737;Základní škola a mateøská škola, Lelekovice, okres Brno-venkov, pøíspìvková organizace;75021871;13191217;2;281999;Obec Lelekovice;102179794;Základní škola;B00;13191217;281999;Obec Lelekovice;X;X;X;X;X;;;;;1
600127494;Základní škola a Mateøská škola, Lodìnice, pøíspìvková organizace;75021315;10811699;2;293083;Obec Lodìnice;102855421;Základní škola;B00;10811699;293083;Obec Lodìnice;X;X;X;X;X;X;X;X;X;3
600127494;Základní škola a Mateøská škola, Lodìnice, pøíspìvková organizace;75021315;10811699;2;293083;Obec Lodìnice;107614341;Mateøská škola;A00;10810919;293083;Obec Lodìnice;;;;;;;;;;
600115135;Základní škola a Mateøská škola, Lovèice, okres Hodonín, pøíspìvková organizace;70987131;13454404;2;285072;Obec Lovèice;150077785;Základní škola;B00;13454404;285072;Obec Lovèice;;X;X;;;X;;;;3
600115135;Základní škola a Mateøská škola, Lovèice, okres Hodonín, pøíspìvková organizace;70987131;13454404;2;285072;Obec Lovèice;107607441;Mateøská škola;A00;13454404;285072;Obec Lovèice;;;;;;;;;;
600115950;Základní škola a mateøská škola, Mikulèice, pøíspìvková organizace;75020441;23151749;2;285102;Obec Mikulèice;102391467;Základní škola;B00;23151749;285102;Obec Mikulèice;X;X;X;X;X;X;X;X;X;3
600115950;Základní škola a mateøská škola, Mikulèice, pøíspìvková organizace;75020441;23151749;2;285102;Obec Mikulèice;107607069;Mateøská škola;A00;23156082;285102;Obec Mikulèice;;;;;;;;;;
600127605;Základní škola a Mateøská škola, Mikulovice u Znojma, pøíspìvková organizace;75002434;10818782;2;293148;Mìstys Mikulovice;150040369;Mateøská škola;A00;10819720;293148;Mìstys Mikulovice;;;;;;;;;;
600127605;Základní škola a Mateøská škola, Mikulovice u Znojma, pøíspìvková organizace;75002434;10818782;2;293148;Mìstys Mikulovice;102855692;Základní škola;B00;10818782;293148;Mìstys Mikulovice;X;X;X;X;X;X;X;X;X;3
600115976;Základní škola a Mateøská škola, Moravskı Písek, pøíspìvková organizace;75021161;13479083;2;285137;Obec Moravskı Písek;102391491;Základní škola;B00;13479083;285137;Obec Moravskı Písek;X;X;X;X;X;X;X;X;X;3
600115976;Základní škola a Mateøská škola, Moravskı Písek, pøíspìvková organizace;75021161;13479083;2;285137;Obec Moravskı Písek;107607123;Mateøská škola;A00;13481304;285137;Obec Moravskı Písek;;;;;;;;;;
600111814;Základní škola a mateøská škola, Nìmèièky, okres Bøeclav, pøíspìvková organizace;75024331;74631641;2;283401;Obec Nìmèièky;107604981;Mateøská škola;A00;74631641;283401;Obec Nìmèièky;;;;;;;;;;
600111814;Základní škola a mateøská škola, Nìmèièky, okres Bøeclav, pøíspìvková organizace;75024331;74631641;2;283401;Obec Nìmèièky;150046405;Základní škola;B00;74631641;283401;Obec Nìmèièky;X;X;X;;;;;;;1
600127630;Základní škola a Mateøská škola, Olbramovice, okres Znojmo, pøíspìvková organizace;75022451;10852573;2;293270;Mìstys Olbramovice;107615011;Mateøská škola;A00;10852166;293270;Mìstys Olbramovice;;;;;;;;;;
600127630;Základní škola a Mateøská škola, Olbramovice, okres Znojmo, pøíspìvková organizace;75022451;10852573;2;293270;Mìstys Olbramovice;102855749;Základní škola;B00;10852573;293270;Mìstys Olbramovice;X;X;X;X;X;X;X;X;X;3
600111016;Základní škola a Mateøská škola, Ostrovaèice, okres Brno-venkov, pøíspìvková organizace;70979049;24168742;2;377155;Mìstys Ostrovaèice;107603659;Mateøská škola;A00;24168858;377155;Mìstys Ostrovaèice;;;;;;;;;;
600111016;Základní škola a Mateøská škola, Ostrovaèice, okres Brno-venkov, pøíspìvková organizace;70979049;24168742;2;377155;Mìstys Ostrovaèice;102179883;Základní škola;B00;24168742;377155;Mìstys Ostrovaèice;X;X;X;X;X;X;X;X;X;3
600125866;Základní škola a Mateøská škola, Otnice, pøíspìvková organizace;46270868;499838;2;292206;Obec Otnice;107613581;Mateøská škola;A00;500909;292206;Obec Otnice;;;;;;;;;;
600125866;Základní škola a Mateøská škola, Otnice, pøíspìvková organizace;46270868;499838;2;292206;Obec Otnice;102807426;Základní škola;B00;499838;292206;Obec Otnice;X;X;X;X;X;X;X;X;X;3
600127290;Základní škola a Mateøská škola, Pavlice, okres Znojmo;75021293;10863826;2;293318;Obec Pavlice;102843961;Základní škola;B00;10863826;293318;Obec Pavlice;X;;;X;;;;;;1
600127290;Základní škola a Mateøská škola, Pavlice, okres Znojmo;75021293;10863826;2;293318;Obec Pavlice;107614677;Mateøská škola;A00;10864351;293318;Obec Pavlice;;;;;;;;;;
600110761;Základní škola a Mateøská škola, Pøedklášteøí, okres Brno-venkov, pøíspìvková organizace;70996512;23999900;2;365416;Obec Pøedklášteøí;107604035;Mateøská škola;A00;24000205;365416;Obec Pøedklášteøí;;;;;;;;;;
600110761;Základní škola a Mateøská škola, Pøedklášteøí, okres Brno-venkov, pøíspìvková organizace;70996512;23999900;2;365416;Obec Pøedklášteøí;102179841;Základní škola;B00;23999900;365416;Obec Pøedklášteøí;X;X;X;X;X;;;;;1
600111270;Základní škola a mateøská škola, Pøíbram na Moravì, okres Brno-venkov, pøíspìvková organizace;71007946;23985399;2;282413;Obec Pøíbram na Moravì;102179514;Základní škola;B00;23985399;282413;Obec Pøíbram na Moravì;X;;;X;;;;;;1
600111270;Základní škola a mateøská škola, Pøíbram na Moravì, okres Brno-venkov, pøíspìvková organizace;71007946;23985399;2;282413;Obec Pøíbram na Moravì;107603705;Mateøská škola;A00;23985399;282413;Obec Pøíbram na Moravì;;;;;;;;;;
600126021;Základní škola a Mateøská škola, Pustimìø, okres Vyškov;46271015;490032;2;292231;Obec Pustimìø;102807442;Základní škola;B00;490032;292231;Obec Pustimìø;X;X;X;X;X;X;X;X;X;3
600126021;Základní škola a Mateøská škola, Pustimìø, okres Vyškov;46271015;490032;2;292231;Obec Pustimìø;107613611;Mateøská škola;A00;488810;292231;Obec Pustimìø;;;;;;;;;;
600127800;Základní škola a Mateøská škola, Rybníky, okres Znojmo, pøíspìvková organizace;71011595;10889736;2;636991;Obec Rybníky;103619780;Základní škola;B00;10889736;636991;Obec Rybníky;X;X;X;X;;;;;;1
600127800;Základní škola a Mateøská škola, Rybníky, okres Znojmo, pøíspìvková organizace;71011595;10889736;2;636991;Obec Rybníky;107614651;Mateøská škola;A00;10890742;636991;Obec Rybníky;;;;;;;;;;
600106039;Základní škola a Mateøská škola, Sebranice, okres Blansko, pøíspìvková organizace;75022443;7889763;2;280917;Obec Sebranice;102007225;Základní škola;B00;7889763;280917;Obec Sebranice;;X;X;X;;;;;;1
600106039;Základní škola a Mateøská škola, Sebranice, okres Blansko, pøíspìvková organizace;75022443;7889763;2;280917;Obec Sebranice;118100696;Mateøská škola;A00;7889763;280917;Obec Sebranice;;;;;;;;;;
600110753;Základní škola a Mateøská škola, Sentice, okres Brno-venkov, pøíspìvková organizace;71003380;24664278;2;282545;Obec Sentice;108049256;Základní škola;B00;24664278;282545;Obec Sentice;X;;;;;;;;;1
600110753;Základní škola a Mateøská škola, Sentice, okres Brno-venkov, pøíspìvková organizace;71003380;24664278;2;282545;Obec Sentice;107604043;Mateøská škola;A00;24664278;282545;Obec Sentice;;;;;;;;;;
600127303;Základní škola a Mateøská škola, Skalice, okres Znojmo, pøíspìvková organizace;71001778;10891960;2;293474;Obec Skalice;107614537;Mateøská škola;A00;10891960;293474;Obec Skalice;;;;;;;;;;
600127303;Základní škola a Mateøská škola, Skalice, okres Znojmo, pøíspìvková organizace;71001778;10891960;2;293474;Obec Skalice;102843970;Základní škola;B00;10891960;293474;Obec Skalice;;X;;X;;;;;;1
600127656;Základní škola a Mateøská škola, Šanov, okres Znojmo, pøíspìvková organizace;70993106;10914056;2;293571;Obec Šanov;102855773;Základní škola;B00;10914056;293571;Obec Šanov;X;X;X;X;X;X;X;X;X;3
600127656;Základní škola a Mateøská škola, Šanov, okres Znojmo, pøíspìvková organizace;70993106;10914056;2;293571;Obec Šanov;107614219;Mateøská škola;A00;10912886;293571;Obec Šanov;;;;;;;;;;
600127320;Základní škola a Mateøská škola, Štítary, pøíspìvková organizace;75022079;10920242;2;293598;Mìstys Štítary;107614588;Mateøská škola;A00;10918922;293598;Mìstys Štítary;;;;;;;;;;
600127320;Základní škola a Mateøská škola, Štítary, pøíspìvková organizace;75022079;10920242;2;293598;Mìstys Štítary;102855005;Základní škola;B00;10920242;293598;Mìstys Štítary;X;;;X;;;;;;1
600127508;Základní škola a Mateøská škola, Šumná, okres Znojmo, pøíspìvková organizace;75022320;10928227;2;293610;Obec Šumná;107614553;Mateøská škola;A00;10929096;293610;Obec Šumná;;;;;;;;;;
600127508;Základní škola a Mateøská škola, Šumná, okres Znojmo, pøíspìvková organizace;75022320;10928227;2;293610;Obec Šumná;102855439;Základní škola;B00;10928227;293610;Obec Šumná;X;X;X;X;X;X;X;X;X;3
600127672;Základní škola a Mateøská škola, Tasovice, okres Znojmo, pøíspìvková organizace;70992959;10933298;2;637611;Obec Tasovice;102855820;Základní škola;B00;10933298;637611;Obec Tasovice;X;X;X;X;X;X;X;X;X;3
600127672;Základní škola a Mateøská škola, Tasovice, okres Znojmo, pøíspìvková organizace;70992959;10933298;2;637611;Obec Tasovice;108012115;Mateøská škola;A00;10932089;637611;Obec Tasovice;;;;;;;;;;
600127788;Základní škola a Mateøská škola, Trstìnice, okres Znojmo, pøíspìvková organizace;70997969;10943111;2;293679;Obec Trstìnice;103019782;Základní škola;B00;10943111;293679;Obec Trstìnice;;X;X;;;;;;;1
600127788;Základní škola a Mateøská škola, Trstìnice, okres Znojmo, pøíspìvková organizace;70997969;10943111;2;293679;Obec Trstìnice;107615258;Mateøská škola;A00;10943111;293679;Obec Trstìnice;;;;;;;;;;
600127354;Základní škola a Mateøská škola, Únanov, pøíspìvková organizace, okres Znojmo;70992274;10948996;2;293725;Obec Únanov;107615061;Mateøská škola;A00;10948627;293725;Obec Únanov;;;;;;;;;;
600127354;Základní škola a Mateøská škola, Únanov, pøíspìvková organizace, okres Znojmo;70992274;10948996;2;293725;Obec Únanov;102855056;Základní škola;B00;10948996;293725;Obec Únanov;X;X;X;X;X;;;;;1
